287.25	9.486360011	426.4774729	853
287.25	9.486360011	426.9974137	857
287.15	9.425020093	427.0964879	859
287.15	9.584766196	428.8324051	867
287.05	9.522740786	429.1613595	871
287.05	9.522740786	429.4212923	873
286.95	9.303383368	429.8163757	883
286.95	9.303383368	430.0492466	885
286.95	9.303383368	430.3091605	887
286.95	9.303383368	431.2188592	894
286.85	9.243083202	432.0739558	902
286.75	9.338772479	433.1440027	906
286.75	9.338772479	433.6366931	910
286.65	9.278146689	434.749741	920
286.65	9.278146689	435.2694556	924
286.65	9.278146689	435.7620989	928
286.55	9.832391015	439.5667709	937
286.55	9.832391015	440.0864478	941
286.45	9.921091332	441.1001562	945
286.45	10.22635568	443.0084211	949
286.35	10.76636506	446.5976321	957
286.25	10.99755164	448.2909719	961
286.25	10.99755164	448.5236444	963
286.25	11.29885443	451.1679644	973
286.15	11.37488126	452.5730953	980
286.15	11.37488126	452.8057394	982
286.15	11.37488126	453.3252648	986
286.05	11.44937722	453.7875838	986
286.05	11.44937722	455.3189182	998
286.15	11.52455075	455.5389866	998
285.95	11.81780208	458.8872275	1012
285.95	11.81780208	459.4066771	1016
285.85	11.88735015	460.3404325	1020
285.85	11.44707792	459.4979251	1029
285.85	10.86004828	457.3357587	1033
285.95	10.1928543	454.9215925	1039
285.95	9.601964192	452.7437168	1043
286.05	9.367672268	452.5704572	1051
286.05	9.367672268	453.0899447	1055
286.05	9.367672268	453.5823041	1059
286.05	10.11113832	457.9855902	1067
285.95	10.04513177	458.21872	1070
285.95	10.1928543	459.4125008	1074
285.95	10.34057682	460.3465569	1076
285.85	10.56653346	462.7685847	1086
285.75	10.49744397	463.064155	1090
285.75	10.6432418	464.2500059	1094
285.65	11.15297029	467.712669	1102
285.55	11.2238251	468.6773919	1106
285.55	11.65551068	470.6534969	1106
285.45	11.86502237	473.0069516	1116
285.35	12.07122337	474.724633	1121
285.35	11.92920898	474.5928507	1125
285.25	11.85089762	474.8764335	1129
285.15	11.91319336	476.2969242	1137
285.15	11.77303815	475.9131141	1139
285.15	11.91319336	477.3080005	1145
285.05	11.834862	478.1099563	1153
285.05	11.834862	478.3422865	1155
285.05	11.834862	478.8613933	1159
284.95	11.89530085	480.0411094	1165
284.95	11.7569834	480.3136415	1172
284.95	11.7569834	480.8327101	1176
284.95	11.7569834	481.3245459	1180
284.85	11.67955534	482.1293412	1188
284.85	11.67955534	482.1293412	1188
284.85	11.67955534	482.8806444	1194
284.75	11.4660747	483.0312616	1202
284.75	11.60257559	483.9191267	1204
284.75	11.73907648	485.0664879	1208
284.65	11.66164243	485.3515024	1212
284.65	11.66164243	486.6216253	1222
284.65	11.66164243	486.8811022	1224
284.65	11.52604194	486.5159163	1226
284.65	11.11924046	485.8095737	1235
284.75	11.19307292	486.7801924	1241
284.75	11.19307292	487.0396885	1243
284.75	11.05657203	486.9303115	1247
284.65	11.11924046	488.3498196	1255
284.65	11.11924046	488.8687734	1259
284.65	11.11924046	489.3877272	1263
284.55	11.04583623	489.9207529	1269
284.55	11.04583623	490.4396683	1273
284.55	11.18054155	491.8390169	1279
284.45	10.9728581	491.7524241	1285
284.45	10.83904276	491.8109948	1290
284.45	10.83904276	492.3298719	1294
284.45	10.70522742	492.2041618	1298
284.45	10.70522742	493.5013547	1308
284.45	10.57141207	492.8840482	1308
284.45	10.70522742	494.2523897	1314
284.35	10.76737344	495.6955972	1322
284.35	10.76737344	496.1871457	1326
284.35	10.63444291	495.8329089	1328
284.25	10.56407	496.1449764	1332
284.25	10.56407	496.923177	1338
284.15	10.49410666	497.4687125	1344
284.15	10.49410666	497.9874745	1348
284.15	10.49410666	498.9226173	1355
284.05	10.29424397	498.6072698	1359
284.05	10.29424397	499.1259932	1363
284.05	10.29424397	499.6447167	1367
283.95	10.22595805	500.4557924	1375
283.95	10.22595805	500.9744774	1379
283.95	10.22595805	501.4931624	1383
283.85	10.15807057	502.3054824	1391
283.85	10.15807057	502.8241289	1395
283.85	10.15807057	503.0834521	1397
283.75	10.09057955	504.1836816	1407
283.75	10.09057955	504.6749415	1411
283.75	10.09057955	505.1935494	1415
283.75	10.09057955	505.8691574	1420
283.65	9.896603482	506.1226497	1428
283.65	10.02348301	507.4617631	1434
283.55	9.830743816	507.201484	1438
283.55	9.830743816	507.9792802	1444
283.55	9.830743816	508.4704437	1448
283.45	9.890465527	509.6409227	1454
283.45	9.765269761	509.5777892	1458
283.45	9.765269761	510.6147736	1466
283.45	9.765269761	511.1058887	1470
283.45	9.765269761	511.6243809	1474
283.35	9.575818116	511.8954326	1482
283.35	9.70017939	512.9920428	1486
283.35	9.70017939	513.4831096	1490
283.35	9.575818116	514.09886	1499
283.35	9.451456841	514.0391568	1503
283.35	9.327095567	514.2386804	1509
283.25	9.264875752	514.3216456	1511
283.25	9.264875752	515.5902864	1521
283.25	9.264875752	516.1087012	1525
283.15	9.203021178	516.1928648	1527
283.15	9.203021178	517.4888051	1537
283.05	9.141530015	517.8059628	1541
283.05	9.141530015	518.0651315	1543
283.05	9.141530015	518.8426375	1549
282.95	9.080400439	519.7067159	1557
282.95	9.080400439	520.2250145	1561
282.85	9.019630634	520.5445696	1565
282.85	9.139892376	522.1421656	1573
282.75	8.959218791	521.9292746	1577
282.75	8.959218791	522.4474956	1581
282.65	8.899163109	523.4721012	1590
282.65	8.7805076	523.4359172	1594
282.65	8.7805076	523.6675538	1596
282.65	8.7805076	524.185736	1600
282.55	8.485883321	524.2147553	1610
282.55	8.485883321	524.7328987	1614
282.45	8.311840361	524.2877753	1616
282.45	8.194772187	525.0353116	1626
282.45	8.194772187	525.5259421	1630
282.45	8.077704013	525.4963216	1634
282.45	7.960635838	525.207649	1636
282.45	7.375294968	524.0233378	1648
282.45	7.375294968	524.5414422	1652
282.45	7.258226794	524.5118218	1656
282.35	7.209455168	525.4253208	1664
282.35	7.209455168	525.9159027	1668
282.35	7.209455168	526.4339682	1672
282.35	6.976892098	526.1222067	1678
282.35	6.976892098	527.1583377	1686
282.35	6.976892098	527.8334032	1691
282.35	6.976892098	528.3514688	1695
282.35	6.744329028	528.29874	1703
282.35	6.744329028	529.0758383	1709
282.25	6.698973873	530.2344869	1719
282.15	6.539165076	530.6245787	1727
282.15	6.539165076	531.1425663	1731
282.15	6.309720687	530.5847723	1735
282.15	6.080276298	530.0269782	1739
282.25	5.890477027	530.0726096	1747
282.25	5.774977477	530.3084975	1753
282.25	5.890477027	531.6266893	1759
282.25	5.774977477	532.3806038	1769
282.25	5.774977477	532.6396171	1771
282.25	5.774977477	533.1576437	1775
282.25	5.774977477	533.6756702	1779
282.15	5.736109715	534.8881507	1789
282.15	5.736109715	535.4061383	1793
282.05	5.697472291	535.5833873	1795
282.05	5.811421737	536.8949568	1801
281.95	5.772245319	537.7446865	1808
281.95	5.772245319	538.2350734	1812
281.85	5.733301469	539.1874818	1820
281.85	5.733301469	539.7053523	1824
281.85	5.733301469	540.2232228	1828
281.75	5.694589008	540.6584709	1832
281.75	5.694589008	541.435218	1838
281.65	5.656106759	541.8712312	1842
281.65	5.656106759	542.1301274	1844
281.65	5.545202705	542.9027713	1854
281.65	5.545202705	543.4205636	1858
281.65	5.434298651	543.4165191	1862
281.65	5.545202705	544.1972521	1864
281.55	5.397545571	544.6361086	1872
281.55	5.397545571	545.1538618	1876
281.55	5.397545571	545.6716149	1880
281.55	5.28739158	546.1884454	1888
281.55	5.28739158	546.7061986	1892
281.45	5.251603034	547.152832	1896
281.45	5.251603034	547.6705459	1900
281.45	5.251603034	548.7335454	1908
281.45	5.251603034	549.2512594	1912
281.45	5.251603034	549.7689734	1916
281.35	5.107360621	549.9626186	1922
281.35	5.107360621	550.7391307	1928
281.35	5.107360621	551.2568055	1932
281.25	5.072734472	552.2254062	1940
281.25	5.072734472	552.7430418	1944
281.25	4.964803951	552.7513863	1948
281.25	4.964803951	553.2690219	1952
281.15	4.931116936	554.2412625	1960
281.15	4.931116936	554.7588588	1964
281.15	4.931116936	555.2764551	1968
281.15	4.931116936	556.4686477	1977
281.05	4.897631295	557.182595	1983
281.05	4.897631295	557.4413735	1985
281.05	4.897631295	558.217709	1991
280.95	4.864345996	558.9598765	1997
280.95	4.970092648	559.9774464	2001
280.85	4.936287406	560.4308521	2005
280.75	4.902684772	561.4024239	2013
280.75	5.006997214	562.6725556	2019
280.75	5.006997214	563.1899946	2023
280.65	4.972885486	563.6416976	2027
280.55	4.938978558	564.6114971	2035
280.55	4.938978558	564.8701772	2037
280.45	5.007468614	566.0669242	2043
280.35	4.973270206	566.8040992	2049
280.35	4.973270206	567.8386617	2057
280.35	4.973270206	568.0973023	2059
280.25	4.939277655	569.3246529	2069
280.15	5.005601939	570.2529352	2073
280.15	5.005601939	570.7701374	2077
280.15	5.005601939	571.2873396	2081
280.05	4.971332536	572.5406945	2091
280.05	4.971332536	573.0578572	2095
279.95	4.937269957	573.508417	2099
279.95	5.036015356	575.2715114	2109
279.85	5.001481396	575.9783667	2115
279.85	4.903413133	575.510971	2115
279.85	4.805344871	575.588388	2119
279.85	4.511140083	574.9618262	2125
279.85	4.511140083	576.7716182	2139
279.85	4.118867032	575.4191191	2143
279.95	4.147306764	576.7827229	2153
279.95	3.949815966	576.3592725	2157
280.05	3.877639378	576.4413349	2161
280.05	3.778212727	576.7438857	2167
280.05	3.877639378	578.2514041	2175
280.05	3.778212727	578.323083	2179
280.05	3.778212727	578.8402456	2183
280.05	3.579359426	579.1867659	2193
280.15	3.604033396	579.7313918	2197
280.15	3.503921357	579.5138779	2199
280.15	3.503921357	580.8345829	2209
280.15	3.503921357	581.093184	2211
280.05	3.479932775	581.5856767	2215
280.05	3.479932775	582.1028393	2219
279.95	3.45608897	583.1406501	2227
279.95	3.45608897	583.6577731	2231
279.95	3.45608897	584.4334577	2237
279.95	3.45608897	585.4677038	2245
279.95	3.45608897	586.0125461	2249
279.85	3.432389193	586.5057899	2253
279.85	3.432389193	587.0228733	2257
279.85	3.432389193	588.0570402	2265
279.75	3.50622792	589.0429343	2269
279.85	3.432389193	589.1189362	2273
279.75	3.4088327	590.1295458	2281
279.75	3.4088327	590.9051115	2287
279.75	3.4088327	591.4498944	2291
279.75	3.4088327	591.9669382	2295
279.65	3.482144999	593.4395067	2303
279.65	3.482144999	593.9842598	2307
279.65	3.482144999	594.2427618	2309
279.65	3.482144999	595.5352721	2319
279.65	3.482144999	596.3385273	2325
279.65	3.482144999	596.5970293	2327
279.55	3.458207932	597.8637831	2337
279.55	3.458207932	598.3807475	2341
279.55	3.458207932	598.6669886	2343
279.55	3.458207932	599.4424352	2349
279.45	3.434415963	600.4510163	2357
279.45	3.434415963	600.7094787	2359
279.45	3.434415963	601.5126345	2365
279.45	3.434415963	602.5464839	2373
279.45	3.434415963	603.3496397	2379
279.45	3.434415963	603.608102	2381
279.45	3.434415963	604.6419514	2389
279.45	3.434415963	605.7035696	2397
279.45	3.434415963	606.2204942	2401
279.35	3.410768338	606.7122189	2405
279.35	3.410768338	607.7737675	2413
279.35	3.410768338	608.5490949	2419
279.35	3.316024773	608.6405906	2423
279.35	3.410768338	609.8690859	2429
279.35	3.316024773	610.4496878	2437
279.35	3.316024773	610.9943515	2441
279.35	3.316024773	611.5112364	2445
279.25	3.293173632	612.5505402	2453
279.25	3.293173632	613.3258079	2459
279.25	3.293173632	613.842653	2463
279.25	3.199082957	613.9369194	2467
279.25	3.199082957	615.2290322	2477
279.25	3.199082957	615.4874548	2479
279.15	3.177019616	616.2713283	2485
279.15	3.083577863	616.857357	2493
279.15	3.083577863	617.401961	2497
279.15	3.083577863	618.1771689	2503
279.05	3.062293705	619.2224847	2511
279.05	3.062293705	619.7392502	2515
279.05	3.155090484	620.7008268	2519
278.95	3.133294861	621.2269824	2523
278.85	3.111632049	622.5286598	2533
278.85	3.111632049	623.3036884	2539
278.85	3.111632049	623.820374	2543
278.75	3.090101356	624.4486773	2548
278.75	3.090101356	624.9653231	2552
278.65	3.068702091	625.7510353	2558
278.65	3.068702091	626.0093382	2560
278.55	3.047433566	627.5703258	2572
278.55	3.047433566	628.0868915	2576
278.55	3.047433566	628.8895988	2582
278.45	3.026295096	629.6481635	2588
278.35	3.093676764	630.6026111	2592
278.35	3.093676764	631.3773397	2598
278.35	3.093676764	632.1799468	2604
278.25	3.072182232	633.1948416	2612
278.25	2.984405597	633.3160053	2616
278.15	2.876486942	633.3969664	2620
278.15	2.876486942	634.4576761	2628
278.15	2.789320671	634.8117542	2634
278.15	2.7021544	634.6494269	2636
278.15	2.7021544	635.4519338	2642
278.25	2.721075691	636.5199475	2650
278.25	2.721075691	637.0363932	2654
278.25	2.633299056	637.1296683	2658
278.15	2.614988129	638.4438368	2668
278.15	2.614988129	638.7299382	2670
278.15	2.614988129	639.5045465	2676
278.15	2.527821858	640.1447261	2684
278.15	2.440655587	640.2406015	2688
278.15	2.353489316	640.3643755	2692
278.15	2.266323045	640.4602509	2696
278.25	2.36996915	641.9387247	2704
278.25	2.36996915	642.4551703	2708
278.25	2.36996915	643.2577274	2714
278.25	2.36996915	644.3185073	2722
278.25	2.36996915	644.8349529	2726
278.25	2.282192515	644.771228	2729
278.25	2.282192515	645.0573395	2731
278.35	2.474941411	646.9372285	2739
278.35	2.474941411	647.4815928	2743
278.35	2.474941411	647.9980785	2747
278.45	2.225216982	647.774697	2755
278.45	2.225216982	648.3190913	2759
278.45	2.225216982	648.8356171	2763
278.45	2.314225662	649.7806368	2767
278.45	2.225216982	650.4130629	2775
278.45	2.225216982	651.2157201	2781
278.45	2.403234341	652.3309709	2783
278.45	2.403234341	653.391891	2791
278.45	2.403234341	653.9084168	2795
278.45	2.403234341	654.711074	2801
278.45	2.403234341	655.2275998	2805
278.45	2.403234341	656.030257	2811
278.35	2.386550646	656.5755393	2815
278.35	2.298159882	656.6661999	2819
278.35	2.563332176	658.7462823	2825
278.25	2.545522421	659.5168779	2831
278.25	2.457745785	659.6380416	2835
278.25	2.545522421	660.5776578	2839
278.15	2.440655587	661.2140994	2847
278.25	2.545522421	662.1827719	2851
278.25	2.457745785	662.276047	2855
278.25	2.282192515	662.4904859	2863
278.25	2.19441588	662.583761	2867
278.25	2.106639245	662.446702	2869
278.25	2.106639245	664.0239275	2881
278.25	2.106639245	664.0239275	2881
278.25	2.106639245	664.8264845	2887
278.25	2.106639245	665.3429302	2891
278.25	2.106639245	666.40371	2899
278.15	2.091990503	667.2151494	2905
278.15	2.091990503	667.4733522	2907
278.05	2.163991304	668.80415	2914
278.05	2.163991304	669.348424	2918
278.05	2.077431652	669.4468855	2922
278.05	2.077431652	669.9911595	2926
277.95	2.062962218	671.0612031	2934
277.95	2.148918978	671.9928202	2938
277.95	2.062962218	672.1217722	2942
277.95	2.062962218	673.440504	2952
277.85	1.963224159	673.295585	2954
277.85	1.963224159	673.8397988	2958
277.85	1.963224159	674.6142264	2964
277.75	2.119051794	676.5073679	2972
277.75	2.203813866	677.203539	2974
277.75	2.288575937	678.3880161	2980
277.65	2.272596439	679.192716	2986
277.65	2.356766677	680.1444092	2990
277.65	2.440936916	681.3262558	2996
277.55	2.423879534	681.8679958	3000
