0.007,26.6198,0.319,0.5887693,11.19273,452,7.642784
0.007,19.27345,0.253,0.8692202,5.649912,443,7.338794
0.015,14.50462,0.236,1.427299,2.352885,446,7.277912
0.005,12.02267,0.218,1.383441,1.830943,445,7.2417
0.018,9.146302,0.197,1.169974,1.938428,421,7.251321
0.018,14.34967,0.229,0.8015782,4.193565,440,7.23807
0.006,19.67525,0.286,0.8355652,3.080461,448,7.216043
0.004,19.55268,0.249,0.4548202,4.622458,450,7.266664
0.004,13.625,0.25,0.8829085,2.012832,450,7.243259
0.004,11.55635,0.222,1.061296,0.9537635,450,7.252456
0.004,8.506914,0.195,0.8638722,2.37569,443,7.255342
0.004,14.28789,0.236,0.6205231,3.828744,460,7.294456
0.004,18.34797,0.274,0.7038441,3.506932,457,7.262026
0.004,9.324832,0.243,1.329519,0.9584187,442,7.269642
0.004,11.72995,0.328,2.555107,0.1138556,451,7.346765
0.004,9.225803,0.235,1.560478,0.3412862,450,7.30006
0.004,6.813574,0.214,1.181837,1.473078,428,7.254005
5,30.44975,0.287,0.4976453,4.424405,359,7.394303
5.312,38.2105,0.349,1.057167,4.938525,370,7.313556
6.071,55.00046,0.427,1.116918,4.812636,369,7.346144
5.937,52.40656,0.426,1.307569,3.70377,377,7.306191
4.955,35.4294,0.319,1.182897,2.451895,379,7.265086
4.732,28.74951,0.286,1.173957,1.857126,376,7.260448
5.089,33.91538,0.311,1.028953,3.288874,382,7.332353
5,33.77152,0.299,0.9547399,4.227074,390,7.371395
5.669,46.28692,0.37,0.8898073,4.409688,387,7.406469
5.625,47.01128,0.376,0.9414676,4.0447,385,7.384981
5.446,47.57038,0.381,0.9300541,3.217016,385,7.345004
4.91,36.24556,0.313,0.9159114,2.243121,388,7.301371
5.223,37.91353,0.336,0.9272359,3.384973,402,7.380954
5.312,35.8344,0.322,0.9609964,4.366102,414,7.437446
6.25,54.91692,0.417,0.9703351,4.340259,412,7.421174
5.58,46.12163,0.357,0.9927513,4.020451,412,7.408564
5.446,42.85648,0.353,1.078986,3.843251,414,7.401706
5.446,40.55629,0.318,0.9111531,3.547894,407,7.380987
5.491,39.64006,0.321,0.8905491,4.428756,416,7.446337
5.535,41.62835,0.331,0.9229851,5.243953,430,7.521953
5.937,46.69512,0.372,0.9857543,5.0471,430,7.50325
5.982,52.19145,0.423,1.023877,5.103882,421,7.505881
5.312,41.45583,0.355,1.044789,3.012492,418,7.345531
4.687,30.28516,0.3,1.022699,2.113103,404,7.293036
4.687,25.86287,0.268,1.069502,2.774976,413,7.322773
4.598,28.09884,0.292,1.065302,4.062172,417,7.395226
4.821,34.83831,0.306,0.9320854,4.308009,410,7.39077
5.312,48.44088,0.386,0.8793174,4.567306,399,7.381668
4.419,32.55381,0.314,1.117647,2.517296,400,7.287218
4.107,23.50372,0.273,1.266353,1.710309,401,7.255042
4.151,22.72129,0.255,1.076039,2.99191,407,7.313018
4.241,26.32719,0.264,0.9382965,3.951569,411,7.35134
4.553,33.793,0.305,0.8816404,3.936635,407,7.325963
4.598,32.99346,0.341,1.100215,3.748793,407,7.299488
4.464,35.05185,0.315,0.932244,2.87,406,7.269452
4.508,30.26076,0.29,1.016793,1.846652,410,7.235567
4.285,25.27575,0.266,1.047751,2.11727,421,7.25993
4.33,23.79224,0.262,1.061947,2.966172,425,7.274948
4.553,30.74748,0.298,1.011096,2.619807,423,7.235001
6.026,57.61503,0.442,0.8815804,3.106677,416,7.235226
4.687,35.60955,0.304,0.8609614,2.13291,413,7.216464
4.196,27.5717,0.262,0.873841,1.322658,409,7.215763
4.196,25.35974,0.252,0.8148541,1.705611,412,7.207933
4.598,30.75315,0.296,0.8185449,3.353395,416,7.241176
4.821,41.77538,0.341,0.6102592,3.990403,408,7.246494
5.044,46.91727,0.374,0.7957626,2.87981,404,7.184519
4.241,35.64935,0.307,0.7831975,2.208964,379,7.142521
4.241,34.97999,0.293,0.6267018,2.262711,377,7.14742
4.107,29.34785,0.3,0.8133122,2.787987,390,7.144201
4.33,33.13562,0.32,0.6518046,3.639498,397,7.140453
4.464,39.62516,0.343,0.5377351,3.67368,397,7.154149
4.419,41.83489,0.342,0.7049748,2.248756,398,7.143065
3.839,33.68664,0.276,0.5382644,1.671377,393,7.153194
3.928,32.55836,0.271,0.4948426,1.440337,390,7.157172
3.928,28.84933,0.263,0.3359659,2.391443,391,7.201759
4.196,34.16257,0.289,0.2365128,4.034393,397,7.278516
8.482,40.23234,0.319,0.2431639,4.058952,398,7.251419
8.482,44.71518,0.342,0.3852469,2.337084,396,7.169159
8.482,34.51425,0.275,0.3880402,1.797388,398,7.180909
8.482,34.72887,0.28,0.3771253,1.749472,398,7.17431
8.482,29.17904,0.258,0.2744988,2.184621,400,7.220376
8.482,33.65578,0.283,0.2337189,3.793972,409,7.264503
8.482,38.61506,0.324,0.2570101,3.998061,407,7.237586
8.482,40.24283,0.319,0.3285926,2.604725,404,7.171394
8.482,40.72581,0.314,0.418785,1.785042,402,7.162419
8.482,36.95504,0.294,0.4872702,1.064606,398,7.185973
8.482,23.01228,0.225,0.3365536,1.707747,404,7.173738
5.937,27.18841,0.242,0.2368306,2.958767,409,7.234447
4.464,45.70449,0.357,0.276613,3.679198,412,7.217864
4.464,44.32563,0.331,0.3690042,2.674974,379,7.151879
4.464,40.78164,0.308,0.3171147,2.652987,376,7.172734
4.464,27.74316,0.291,0.8275399,1.843261,379,7.170767
5.735,41.9819,0.315,0.2163184,4.146634,352,7.232347
6.274,47.13995,0.327,0.1799462,5.525597,339,7.374123
6.568,45.4546,0.326,0.2481547,4.225383,352,7.233719
6.421,44.12337,0.331,0.3127764,3.361619,349,7.172525
5.784,36.83389,0.283,0.3364314,2.915192,345,7.137444
5.588,33.58389,0.259,0.3475933,2.500179,343,7.131876
6.127,42.92673,0.3,0.1816731,4.532333,338,7.257947
6.421,48.19037,0.344,0.1734978,5.296465,345,7.325385
6.225,50.16041,0.352,0.1820855,3.923917,339,7.262797
5.98,45.88393,0.326,0.1823392,3.468094,334,7.24623
5.539,37.09023,0.278,0.1928824,2.99329,338,7.223893
5.294,33.98552,0.259,0.2649843,2.448469,343,7.169109
5.784,39.61995,0.302,0.1710223,4.464489,344,7.288323
6.421,52.2772,0.362,0.167221,5.029575,345,7.334562
6.127,48.7231,0.354,0.1771782,3.721406,343,7.289837
5.931,44.69359,0.319,0.191683,3.064807,345,7.27124
5.637,34.23989,0.278,0.1940582,2.939633,337,7.25209
5.441,34.38911,0.262,0.1888012,2.905301,338,7.227277
5.686,37.66649,0.29,0.1657583,4.663665,344,7.305382
6.519001,49.567,0.351,0.1676694,4.969061,350,7.313725
5.98,47.11412,0.341,0.1925073,3.467211,356,7.240833
5.539,37.27736,0.313,0.2116686,2.966108,358,7.251801
5.294,33.1346,0.275,0.2419253,2.648955,349,7.202965
5.343,34.49661,0.264,0.2117106,2.691716,337,7.194034
5.539,40.50594,0.291,0.1732055,3.647032,331,7.249781
6.372,45.95121,0.364,0.174996,3.612567,337,7.236867
6.421,40.20347,0.37,0.1863893,3.542169,338,7.224451
6.372,42.53271,0.364,0.1830864,3.463406,335,7.230041
6.029,40.57624,0.348,0.1847051,3.046343,337,7.221799
9.166,39.60534,0.334,0.1726384,3.395158,339,7.242718
9.166,39.32262,0.328,0.1647449,4.524313,339,7.299593
9.166,41.53014,0.357,0.1648921,4.880452,342,7.315344
9.166,42.17913,0.336,0.162486,4.567135,340,7.303424
9.166,36.23949,0.314,0.1574813,4.566118,337,7.318835
9.166,29.41719,0.276,0.1663388,4.149001,337,7.282342
9.166,30.85002,0.279,0.1639337,4.162932,340,7.296155
9.166,35.95983,0.318,0.1613301,4.732863,339,7.29562
9.166,38.9039,0.343,0.1658608,4.950108,339,7.268727
9.166,38.98237,0.342,0.1650123,4.806137,340,7.281499
9.166,38.6697,0.343,0.1640151,4.542684,336,7.264345
9.166,34.86721,0.314,0.1844014,4.007288,340,7.216121
9.166,34.57261,0.319,0.1846713,3.844952,340,7.215746
9.166,38.33437,0.335,0.163985,5.084944,336,7.267518
9.166,46.05408,0.356,0.2496904,6.256918,343,7.493068
9.166,43.7853,0.329,0.2256087,6.149005,340,7.525027
9.166,40.68074,0.312,0.2169754,5.865073,336,7.530095
9.166,34.89132,0.289,0.2116123,5.58254,340,7.480965
9.166,37.68622,0.286,0.1881285,5.869042,339,7.507317
9.166,39.91471,0.312,0.1727992,7.375739,344,7.632616
9.166,44.53372,0.332,0.1723976,7.341051,345,7.652976
9.166,43.17357,0.317,0.1813351,6.617506,341,7.620778
9.166,44.1429,0.313,0.1848717,5.956472,341,7.593839
9.166,40.17292,0.289,0.1883428,4.91703,341,7.501385
9.166,38.39124,0.278,0.178534,4.484418,343,7.470516
9.166,41.77685,0.294,0.1707157,4.245625,359,7.463151
9.166,47.86754,0.338,0.1792226,6.877874,338,7.654987
9.166,46.78595,0.33,0.2023169,6.372085,340,7.695395
9.166,44.37447,0.325,0.242161,5.667915,342,7.60589
9.166,44.73472,0.32,0.2055496,4.464505,344,7.507481
9.166,35.21313,0.267,0.209555,3.871906,347,7.453989
9.166,35.03082,0.254,0.2340465,3.793209,347,7.443724
9.166,33.13976,0.256,0.2046046,4.855684,354,7.518528
9.166,31.60164,0.263,0.2591492,3.394978,358,7.373954
9.166,32.50968,0.28,0.3842204,2.718801,363,7.325649
9.166,38.01802,0.293,0.2922869,3.33626,348,7.353441
9.166,35.83781,0.284,0.3379774,3.06392,347,7.355974
9.166,30.77381,0.266,0.3719529,2.739942,353,7.330296
9.166,28.59216,0.255,0.3436875,2.955316,359,7.350348
9.166,32.28384,0.284,0.3469851,2.914496,357,7.320859
9.166,34.89282,0.3,0.2840298,4.946687,365,7.422209
9.166,37.17952,0.323,0.3398779,4.216328,385,7.372572
9.166,38.21639,0.324,0.3237761,3.661151,378,7.331475
9.166,23.37332,0.227,0.2842344,2.68676,416,7.323237
9.166,24.10837,0.232,0.2362164,4.00953,400,7.379391
9.166,37.50201,0.325,0.2155022,4.449428,362,7.413527
9.166,44.01736,0.36,0.2155891,3.839753,343,7.348571
9.166,38.67342,0.315,0.1850236,3.471944,333,7.367111
9.166,37.48439,0.306,0.1668066,3.877961,332,7.404417
9.166,30.25222,0.284,0.1829687,4.562397,341,7.41444
9.166,39.27644,0.31,0.1410546,7.540855,320,7.760885
9.166,38.92228,0.307,0.136887,7.356681,319,7.855873
9.166,37.85263,0.287,0.1346505,7.17959,322,7.835179
9.166,36.10088,0.287,0.1438557,6.863664,330,7.779037
9.166,33.40315,0.268,0.1366144,7.701036,326,7.882441
9.166,31.0608,0.265,0.1425309,9.172676,322,8.048639
9.166,29.1698,0.248,0.1435899,9.084273,317,8.185476
9.166,29.98914,0.251,0.1393596,7.980327,320,8.160378
9.166,30.47414,0.241,0.1375671,7.779144,321,8.055666
9.166,30.55118,0.229,0.1353735,7.63673,323,8.004095
9.166,26.24358,0.224,0.1323409,8.123126,322,8.050391
9.166,25.8321,0.211,0.1401189,9.778835,317,8.222969
9.166,27.71681,0.232,0.1429235,9.604444,316,8.277468
9.166,24.83653,0.227,0.1400981,8.391615,314,8.147015
9.166,24.0369,0.223,0.1667072,7.286372,340,7.747642
9.166,25.56823,0.218,0.1384391,7.496714,319,7.78777
9.166,22.64386,0.203,0.1332728,7.898808,317,7.783201
9.166,21.86096,0.189,0.135039,9.061551,324,7.94549
9.166,21.86096,0.189,0.135039,9.583172,328,7.94549
5,35.9922,0.288,0.6372604,6.58534,372,7.631892
5,25.46106,0.214,0.6351488,7.501773,361,7.696276
5,32.36791,0.257,0.6410218,6.388638,358,7.573222
5,35.82673,0.265,0.5815479,6.054741,348,7.554179
5,38.22358,0.271,0.5527168,5.805141,340,7.526601
5,38.14903,0.281,0.5339304,5.664133,348,7.511352
5,31.1461,0.23,0.5414093,6.543762,355,7.568566
9.166,33.44316,0.248,0.5152364,7.004138,353,7.619233
9.166,31.27831,0.246,0.5219346,6.641469,354,7.591698
9.166,34.16143,0.25,0.4752679,6.651871,347,7.580941
9.166,34.48469,0.251,0.48308,6.432937,346,7.556872
9.166,34.09755,0.242,0.4755211,6.516802,347,7.557845
3.1,28.70131,0.208,0.4793362,6.996233,354,7.610443
3.1,22.53267,0.179,0.5392954,8.236956,363,7.78758
3.1,23.0552,0.197,0.5387569,7.509746,363,7.649343
3.1,30.1787,0.222,0.4808205,7.111776,345,7.646684
3.1,33.18239,0.24,0.4491604,6.768684,332,7.590713
3.1,36.13914,0.237,0.4366873,6.703085,331,7.585476
4.6,27.76531,0.202,0.6509607,7.440781,339,7.644672
4.6,22.81804,0.171,0.7411578,8.483165,357,7.789635
4.6,23.60176,0.192,0.751532,7.550218,353,7.66417
4.6,31.37309,0.219,0.6938021,6.980957,340,7.627628
4.6,35.35205,0.239,0.70456,6.776279,338,7.585986
4.6,35.76836,0.246,0.7222085,6.657396,339,7.571812
4.2,29.00435,0.212,0.7070872,7.200519,347,7.600557
3.7,23.333,0.185,0.7251157,8.019613,349,7.683972
3.7,23.66932,0.19,0.7591593,7.50126,349,7.650275
3.7,31.37584,0.224,0.7689365,7.354528,351,7.628119
3.7,34.33073,0.248,0.7800394,7.077914,349,7.600439
3.7,33.97759,0.258,0.8522196,6.794733,352,7.614964
3.7,32.74244,0.248,0.7689179,7.24025,357,7.611084
3.7,25.01171,0.205,0.7193239,8.249812,349,7.700836
3.7,25.47797,0.207,0.7458583,7.80284,348,7.658247
3.7,25.36427,0.213,0.8597316,7.457962,356,7.582103
3.7,32.11803,0.26,1.10888,6.624524,411,7.482899
3.7,30.24663,0.245,0.8753189,6.233375,364,7.469164
3.7,27.27242,0.199,0.6490965,7.211825,338,7.599035
3.7,23.15107,0.178,0.654251,8.134789,338,7.671568
3.7,17.90582,0.151,0.659052,7.898467,334,7.664356
3.7,25.57878,0.197,0.7231718,7.442086,345,7.615507
3.7,26.61619,0.215,0.7488895,7.257108,344,7.559514
3.7,30.5114,0.247,1.047563,6.447997,351,7.485881
4.3,25.00073,0.208,0.6916763,7.421926,346,7.586649
4.3,19.11996,0.164,0.6789475,8.511408,348,7.704253
4.3,20.34049,0.175,0.6882718,7.878044,341,7.645668
4.3,25.50258,0.207,0.8107258,7.107138,346,7.549232
4.3,29.04544,0.228,0.8885186,6.877623,342,7.50306
4.3,30.27591,0.265,1.790505,6.233968,353,7.443091
4.3,25.07474,0.206,0.7649845,7.184128,347,7.532775
4.3,18.69936,0.159,0.6948526,8.439806,346,7.686721
4.3,16.78698,0.176,0.8525584,7.469297,343,7.527153
4.3,22.53829,0.191,0.7594311,7.199783,340,7.559824
4.3,24.57076,0.214,0.776269,7.047543,342,7.536159
4.3,27.07825,0.24,0.8574135,6.654649,344,7.505926
4.3,20.57871,0.181,0.6917886,7.56406,338,7.606384
4.3,18.05534,0.167,0.6799949,8.36063,344,7.683548
4.3,19.52373,0.173,0.6772901,7.706664,336,7.624677
4.3,25.37585,0.201,0.6727182,7.267651,332,7.587485
4.3,26.28459,0.218,0.7103812,7.077714,335,7.553669
4.3,27.06121,0.273,0.7794204,6.607455,339,7.484483
4.3,22.03644,0.191,0.6177509,7.414818,333,7.603505
4.1,18.84521,0.169,0.6627563,8.253902,345,7.689484
4.1,16.87121,0.156,0.6319782,7.714484,335,7.635211
4.1,24.92086,0.194,0.6036955,7.352931,327,7.620925
4.1,26.66684,0.212,0.6280347,6.959998,333,7.550548
4.1,26.98793,0.217,0.6349982,7.100365,333,7.566782
4.1,22.69297,0.18,0.5982217,7.474341,331,7.616066
4.1,19.23077,0.167,0.6311433,8.338564,343,7.734948
4.1,18.53508,0.164,0.6295888,7.822919,340,7.646621
4.1,21.30653,0.188,0.6092101,7.642287,330,7.617044
4.1,32.0573,0.247,0.810199,6.576713,371,7.506006
4.1,26.86794,0.216,0.6392577,6.619827,339,7.528923
4.1,20.65581,0.166,0.5617822,7.552478,328,7.643382
4.1,16.57768,0.142,0.5950615,8.752417,340,7.779697
4.1,16.44905,0.148,0.5982085,7.925291,339,7.687695
4.1,21.12996,0.18,0.6034642,7.443584,331,7.643094
4.1,23.42166,0.192,0.6311377,7.241887,333,7.593436
4.1,25.13128,0.201,0.6292273,7.04528,337,7.568869
4.1,20.73401,0.169,0.5936904,7.691444,335,7.653806
4.1,15.6824,0.158,0.63795,8.663764,348,7.747045
4.1,16.13091,0.158,0.6374578,7.729798,342,7.663227
4.1,22.55675,0.19,0.6370548,7.296479,338,7.606005
4.1,23.89554,0.2,0.6546915,7.105196,339,7.567408
4.1,25.45127,0.206,0.6657173,7.015864,340,7.574126
4.1,20.55902,0.183,0.6083412,7.658363,339,7.632966
4.9,16.11232,0.147,0.9218903,9.031225,348,7.83046
4.9,19.56336,0.165,0.9534085,8.007625,342,7.745026
4.9,24.06048,0.188,0.9164385,7.636256,338,7.71698
4.9,27.18332,0.203,1.104341,7.221972,343,7.654248
4.9,26.89493,0.194,0.9850348,7.103692,344,7.664842
4.9,23.24454,0.179,0.8338569,7.122344,344,7.664938
4.9,15.94577,0.154,0.7954944,8.076485,347,7.725634
4.9,18.6928,0.168,1.048,7.320093,345,7.684395
4.9,25.93091,0.201,1.042307,7.231885,345,7.680169
4.9,26.18591,0.2,0.9750984,7.151671,345,7.683491
4.9,23.94592,0.189,0.8194855,7.235008,350,7.677405
4.9,18.93592,0.164,0.714011,8.369259,347,7.78622
4.9,15.55271,0.15,0.6927524,8.896078,349,7.837976
4.9,18.01274,0.159,0.645027,7.851726,343,7.778135
4.9,20.18718,0.169,0.7049245,7.516645,346,7.732015
4.9,21.6186,0.181,0.7683812,7.270384,347,7.706859
4.9,21.90189,0.181,0.6591561,7.397845,350,7.720028
4.9,16.70244,0.154,0.6261901,8.451893,349,7.833177
4.9,13.92626,0.143,0.6059673,9.056275,350,7.873565
4.9,16.91835,0.161,0.7713752,7.920245,349,7.781537
4.9,20.33522,0.178,0.8605636,7.525362,350,7.755784
4.9,21.93712,0.18,0.7653567,7.371117,351,7.738251
4.9,20.258,0.174,0.6420862,7.510644,356,7.740707
4.1,15.54041,0.146,0.6018953,8.87503,353,7.827024
4.1,13.28934,0.133,0.6117384,9.21351,346,7.915909
4.1,14.9418,0.139,0.6645269,8.047401,348,7.826505
4.1,17.36034,0.154,0.7675143,7.663646,355,7.76466
4.1,18.95131,0.167,0.8915049,7.465898,357,7.735562
4.1,18.66454,0.167,0.7442557,7.511415,361,7.730194
4.1,13.86767,0.142,0.6954983,8.780124,362,7.80613
4.1,11.33673,0.131,0.6784639,8.97084,358,7.842628
